"","date","all","a014y","a1564y","a6574y","a7584y","a85plusy","mal","fem","inf","ment","cvd","resp","uri","station","f_id","temp","dow"
"128",2008-04-05,4,2,0,0,1,1,2,2,3,0,0,1,0,"Visp",0,8.3,"Saturday"
"129",2008-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,8.7,"Sunday"
"130",2008-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,4.4,"Monday"
"131",2008-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",43,5.7,"Tuesday"
"132",2008-04-09,1,0,1,0,0,0,1,0,0,1,0,0,0,"Visp",66,7.8,"Wednesday"
"133",2008-04-10,3,0,0,1,1,1,1,2,0,1,1,1,0,"Visp",156,11.5,"Thursday"
"134",2008-04-11,1,0,1,0,0,0,1,0,0,0,1,0,0,"Visp",96,11.1,"Friday"
"135",2008-04-12,1,0,1,0,0,0,0,1,0,0,0,1,0,"Visp",23,7.3,"Saturday"
"136",2008-04-13,4,0,1,0,2,1,1,3,1,0,2,1,0,"Visp",26,8.6,"Sunday"
"137",2008-04-14,2,0,2,0,0,0,0,2,0,0,2,0,0,"Visp",0,6.3,"Monday"
"138",2008-04-15,1,1,0,0,0,0,0,1,0,0,0,1,0,"Visp",0,6.3,"Tuesday"
"139",2008-04-16,5,0,3,0,1,1,1,4,0,2,3,0,0,"Visp",0,5.7,"Wednesday"
"140",2008-04-17,2,0,2,0,0,0,2,0,0,0,0,1,1,"Visp",179,8.7,"Thursday"
"141",2008-04-18,1,0,0,0,0,1,0,1,0,0,1,0,0,"Visp",171,10.4,"Friday"
"142",2008-04-19,1,0,1,0,0,0,1,0,0,0,0,1,0,"Visp",73,12.8,"Saturday"
"143",2008-04-20,1,0,0,0,0,1,0,1,0,0,0,1,0,"Visp",210,13.6,"Sunday"
"144",2008-04-21,2,1,0,1,0,0,1,1,1,0,0,1,0,"Visp",16,9.5,"Monday"
"145",2008-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,9,"Tuesday"
"146",2008-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",10,11.9,"Wednesday"
"147",2008-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,13.4,"Thursday"
"148",2008-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,14,"Friday"
