"","date","all","a014y","a1564y","a6574y","a7584y","a85plusy","mal","fem","inf","ment","cvd","resp","uri","station","f_id","temp","dow"
"181",2008-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,19.8,"Monday"
"182",2008-06-24,1,0,1,0,0,0,1,0,0,0,1,0,0,"Poschiavo",0,19.4,"Tuesday"
"183",2008-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,19.6,"Wednesday"
"184",2008-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",4,19.5,"Thursday"
"185",2008-06-27,1,0,1,0,0,0,0,1,0,1,0,0,0,"Poschiavo",78,19.9,"Friday"
"186",2008-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",8,18.7,"Saturday"
"187",2008-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,19,"Sunday"
"188",2008-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,16.6,"Monday"
"189",2008-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,16.4,"Tuesday"
"190",2008-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,15.8,"Wednesday"
"191",2008-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,16.6,"Thursday"
"192",2008-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,16.7,"Friday"
"193",2008-07-05,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,16.5,"Saturday"
"194",2008-07-06,2,0,2,0,0,0,2,0,1,0,1,0,0,"Poschiavo",0,14.5,"Sunday"
"195",2008-07-07,1,0,1,0,0,0,1,0,0,0,0,0,1,"Poschiavo",0,12.8,"Monday"
"196",2008-07-08,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",22,14.3,"Tuesday"
"197",2008-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,13.8,"Wednesday"
"198",2008-07-10,1,0,0,0,1,0,1,0,0,0,0,1,0,"Poschiavo",0,16.4,"Thursday"
"199",2008-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,16.6,"Friday"
"200",2008-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,14.8,"Saturday"
"201",2008-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,12.7,"Sunday"
"202",2008-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",130,12.2,"Monday"
"203",2008-07-15,1,0,1,0,0,0,0,1,0,0,0,0,1,"Poschiavo",25,13.3,"Tuesday"
"204",2008-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,14.6,"Wednesday"
"205",2008-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,14.2,"Thursday"
"206",2008-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,14.5,"Friday"
"207",2008-07-19,1,0,0,1,0,0,1,0,0,0,1,0,0,"Poschiavo",0,15.3,"Saturday"
"208",2008-07-20,1,0,0,0,1,0,0,1,0,0,1,0,0,"Poschiavo",0,15.6,"Sunday"
"209",2008-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",124,15.5,"Monday"
"210",2008-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",288,14.6,"Tuesday"
"211",2008-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",267,16.4,"Wednesday"
"212",2008-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,14.3,"Thursday"
"213",2008-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,15.9,"Friday"
"214",2008-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,15.9,"Saturday"
"215",2008-07-27,1,0,0,0,1,0,1,0,0,0,1,0,0,"Poschiavo",0,15.6,"Sunday"
"216",2008-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,15.8,"Monday"
"217",2008-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,16.8,"Tuesday"
"218",2008-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,16.4,"Wednesday"
"219",2008-07-31,1,0,1,0,0,0,0,1,0,0,0,1,0,"Poschiavo",0,18,"Thursday"
"220",2008-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,16.2,"Friday"
"221",2008-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,16.1,"Saturday"
"222",2008-08-03,1,0,0,1,0,0,0,1,0,0,0,0,1,"Poschiavo",0,17.5,"Sunday"
"223",2008-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,18,"Monday"
"224",2008-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",27,18.2,"Tuesday"
"225",2008-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,17.7,"Wednesday"
"226",2008-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,17.1,"Thursday"
"227",2008-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",84,16.9,"Friday"
"228",2008-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",156,16.6,"Saturday"
"229",2008-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,15.2,"Sunday"
"230",2008-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,15.9,"Monday"
"231",2008-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,14.2,"Tuesday"
"232",2008-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,16.4,"Wednesday"
"233",2008-08-14,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,16,"Thursday"
"234",2008-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",22,12.4,"Friday"
"235",2008-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",130,15.2,"Saturday"
"236",2008-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,13.1,"Sunday"
"237",2008-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,13.3,"Monday"
"238",2008-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poschiavo",0,15,"Tuesday"
"239",2008-08-20,1,0,0,0,0,1,0,1,0,0,1,0,0,"Poschiavo",0,16.2,"Wednesday"
